focal_code,focal_name,focal_industry,focal_business_excerpt,candidate_id_within_focal,peer_code,peer_name_final,peer_industry_final,candidate_source_system,source_rank,product_similarity,peer_business_excerpt,llm_selected_rank_1_to_5,llm_is_direct_product_market_peer_0_1,llm_reason
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,2,600725,云维股份,批发业,csmar_scope,2,0.3854322812859747,聚乙烯醇 醋酸乙烯 电石 焦炭 甲醇 煤焦油及深加工产品 纯碱 氯化铵 水泥等 许可项目 道路货物运输 不含危险货物 ;再生资源回收 除生产性废旧金属 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以审批结果为准 一般项目 化工产品销售 不含许可类化工产品 ;合成纤维销售;水泥制品销售;五金产品批发;五金产品零售;金属材料销售;机动车修理和维护;饲料原料销售;化肥销售;肥料销售;货物进出口;仪器仪表销售;电力电子元器件销,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,3,600608,ST 沪科,批发业,csmar_scope,3,0.3706379411624209,通信网络设备 计算机信息工程 异型钢管 酒店服务等 许可项目 食品销售;第二类增值电信业务;互联网信息服务;道路货物运输 网络货运 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 以自有资金从事投资活动;技术服务 技术开发 技术咨询 技术交流 技术转让 技术推广;电子产品销售;通信设备销售;通讯设备销售;计算机软硬件及辅助设备批发;软件开发;集成电路设计;集成电路制造;集成电路销,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,4,601028,玉龙股份,批发业,csmar_scope,4,0.3633777231199405,焊接钢管的生产 销售 一般项目 选矿;矿物洗选加工;非金属矿及制品销售;金属矿石销售;金属材料销售;供应链管理服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;仓储设备租赁服务;成品油仓储 不含危险化学品 ;陆路国际货物运输代理;国内货物运输代理;企业管理;食用农产品批发;食用农产品零售;专用化学产品销售 不含危险化学品 ;煤炭及制品销售;有色金属合金销售;橡胶制品销售;化工产品销售 不含许可类化工产品 除依法须经批准的项目外,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,5,002404,嘉欣丝绸,纺织服装、服饰业,csmar_scope,5,0.3546124460528088,丝 绸 服装等产品的研发 生产和销售业务 一般项目 服装制造;服饰制造;面料印染加工;面料纺织加工;服饰研发;服装服饰批发;服装服饰零售;皮革制品销售;针纺织品销售;服装辅料销售;箱包销售;劳动保护用品销售;染料销售;化工产品销售 不含许可类化工产品 ;工艺美术品及收藏品批发 象牙及其制品除外 ;日用品销售;办公用品销售;玩具销售;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;非食用农产品初加工;初级农产品收购;农副产品销售;专,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,6,603967,中创物流,多式联运和运输代理业,csmar_scope,6,0.3512134030919205,综合性现代物流业务 许可项目 道路货物运输 不含危险货物 建设工程施工;港口经营 建筑劳务分包 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 报关业务;报检业务;无船承运业务;国际货物运输代理;国内船舶代理;国际船舶代理;货物进出口;技术进出口;装卸搬运;集装箱维修;信息技术咨询服务;技术服务 技术开发 技术咨询 技术交流 技术转让 技术推广;普通机械设备安装服务;金属矿石销售,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,7,603777,来伊份,零售业,csmar_scope,7,0.3459495262600637,休闲食品的连锁经营 一般项目 食用农产品批发;食用农产品零售;日用品销售;工艺美术品及礼仪用品销售 象牙及其制品除外 ;电子产品销售;通讯设备销售;体育用品及器材零售;体育用品及器材批发;文具用品批发;文具用品零售;日用百货销售;摩托车及零配件批发;摩托车及零配件零售;汽车零配件零售;汽车零配件批发;化妆品零售;化妆品批发;玩具销售;金银制品销售;珠宝首饰批发;珠宝首饰零售;化工产品销售 不含许可类化工产品 ;计算机软硬件及辅助设备批发,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,8,002312,川发龙蟒,化学原料和化学制品制造业,csmar_scope,8,0.3428756447341481,电子回单系统 ATM监控系统及银行数字化网络安防监控系统相关电子设备及系统软件的研发 生产 工程应用和技术服务 一般项目 基础化学原料制造 不含危险化学品等许可类化学品的制造 ;石灰和石膏制造;技术服务 技术开发 技术咨询 技术交流 技术转让 技术推广;谷物种植;货物进出口;进出口代理;选矿;国际船舶代理;国内货物运输代理;肥料销售;化工产品销售 不含许可类化工产品 ;金属矿石销售;非金属矿及制品销售;金属材料销售;农副产品销售;煤炭及,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,9,600256,广汇能源,石油和天然气开采业,csmar_scope,9,0.3256835778224309,公司主营业务涉及液化天然气 现代物流 住宅消费服务 石材和化学建材五个行业 许可项目 燃气经营;危险化学品经营 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 煤炭及制品销售;货物进出口;技术进出口;国内贸易代理;采购代理服务;机械设备销售;建筑材料销售;建筑装饰材料销售;非金属矿及制品销售;金属矿石销售;金属材料销售;金属制品销售;针纺织品销售;化工产品销售 不含许可类化工产品,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,10,600096,云天化,化学原料和化学制品制造业,csmar_scope,10,0.3238773288554448,化肥 化工原料及产品的生产 销售 饲料生产;矿产资源勘查;危险化学品经营;港口经营;海关监管货物仓储服务 不含危险化学品 危险货物 ;建设工程设计;肥料生产 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 新材料技术推广服务;轻质建筑材料制造;建筑材料销售;轻质建筑材料销售;新型建筑材料制造 不含危险化学品 ;矿物洗选加工;生物饲料研发;非金属矿物制品制造;非金属矿及制品销售;饲,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,11,600648,外高桥,批发业,random_same_industry,1,0.0613844637094004,房地产 合法取得地块内的房地产经营开发保税区内的转口贸易 保税仓储 国际货运代理业务 外商投资项目的咨询代理 国际经贸咨询 承办海运进出口货物的国际运输代理业务包括 揽货 订舱 仓储 中转 集装箱拼装拆箱 结算运杂费 报关 报验 保险 相关的短途运输服务及咨询业务 投资管理 建筑工程管理 停车场收费经营 限区外分支机构经营 物业管理 房地产咨询 商务咨询 企业管理咨询 以上咨询除经纪 市场营销策划 会展会务服务 依法须经批准的项目经相关,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,12,600829,人民同泰,批发业,random_same_industry,2,0.0206182755336576,医药制造 医药经销 投资管理 投资管理及咨询;以自有资产对医疗行业进行投资及投资管理;医疗 医药咨询服务;企业管理咨询;接受委托从事委托方的资产管理 企业管理 ,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,13,600532,*ST 未来,批发业,random_same_industry,3,0.3515203916143637,铁矿石开采 加工和销售铁精粉业务 一般项目 医院管理;医疗设备租赁;医护人员防护用品批发;从事医疗科技 医药科技 生物科技 计算机软件科技领域内的技术开发 技术转让 技术咨询 技术服务;机械设备销售;仪器仪表销售;通讯设备销售;第一类医疗器械销售;化工产品销售 不含许可类化工产品 ;食用农产品零售;食品添加剂销售;饲料添加剂销售;劳动保护用品销售;日用杂品销售;煤炭及制品销售;非金属矿及制品销售;健康咨询服务 不含诊疗服务 ;供应链管理,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,14,002867,周大生,批发业,random_same_industry,4,0.0021893536495384,周大生品牌珠宝首饰的设计 推广和连锁经营 周大生品牌珠宝首饰的设计 推广和连锁经营主要产品包括钻石镶嵌首饰 素金首饰等 ,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,15,603122,合富中国,批发业,random_same_industry,5,0.0230573912056058,医疗流通领域的渠道商 以体外诊断相关的医疗设备及其耗材为主的国际贸易 售后服务贸易代理从事医院信息管理系统的咨询服务以及相关配套服务 ,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,16,000034,神州数码,批发业,random_same_industry,6,0.0289824236717818,1 通讯服务运营 数据与语音服务 通讯设备的研制 开发 生产与销售 软件开发 2 经营国内商业 物资代销业 3 进出口贸易 一 计算机硬件及配套零件的研究 开发;网络产品 多媒体产品 电子信息产品及通讯产品 办公自动化设备 仪器仪表 电器及印刷照排设备 计算机应用系统的安装和维修;自产产品的技术咨询 技术服务 技术转让 法律 行政法规 国务院决定禁止的项目除外限制的项目须取得许可后方可经营 ;经营进出口业务 法律 行政法规 国务院决定禁,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,17,000025,特力A,批发业,random_same_industry,7,0.0122134414340774,投资兴办实业金属加工机械通用零件的进出口业务 物业租赁及服务 珠宝运营 ,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,18,600599,ST 熊猫,批发业,random_same_industry,8,0.0047087751836754,开发 生产销售烟花鞭炮及其原材料 烟花销售 互联网金融借贷平台 发放小额贷款 ,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,19,000028,国药一致,批发业,random_same_industry,9,0.0050611403628293,医药批发 零售等 医药分销及医药零售 ,,,
000905,厦门港务,批发业,海沧大桥的投资建设 对公司所属的厦门大桥及建成后的海沧大桥的经营管理 许可项目 港口经营;技术进出口;货物进出口 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 装卸搬运;供应链管理服务;国内货物运输代理;运输货物打包服务;打捞服务;普通货物仓储服务 不含危险化学品等需许可审批的项目 ;粮油仓储服务;国内贸易代理;销售代理;贸易经纪;寄卖服务;金属材料销售;金属矿石销售;高性能有色金属及合金材料销售;煤炭及制品销售;化工产品销售 不含许可类化工产品 ;建筑材,20,301015,百洋医药,批发业,random_same_industry,10,0.2503476588863535,为医药产品生产企业提供营销综合服务 药品零售;药品批发;第三类医疗器械经营;第三类医疗器械租赁;城市配送运输服务 不含危险货物 ;第二类增值电信业务;互联网信息服务;道路货物运输 不含危险货物 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 货物进出口;食品销售 仅销售预包装食品 ;食品互联网销售 仅销售预包装食品 ;婴幼儿配方乳粉及其他婴幼儿配方食品销售;保健食品 预包装 销售,,,
000909,ST 数源,房地产业,数字视音频产品 电子计算机及其设备等的制造与销售 电视机制造;家用电器销售 修理;计算机软硬件及外围设备制造 销售;通信设备制造 销售 修理;输配电及控制设备制造;电子元器件批发 制造 销售;新能源汽车换电设施销售;汽车零部件及配件制造;智能输配电及控制设备销售;机动车充电销售;分布式交流充电桩销售;集中式快速充电站;软件开发;信息技术咨询服务;物联网技术研发 应用服务;智能车载设备制造;物联网设备制造 销售;信息系统集成服务;安防设备销售;其他电子器件制造;金属材料销售;有色金属合金销售;金属矿石销售;货物进出口,1,000069,华侨城A,房地产业,annual_same_industry,1,0.472569796135884,旅游业及与旅游配套的供水 供电 水电安装维修 主题公园 酒店服务 房地产开发等 ,,,
000909,ST 数源,房地产业,数字视音频产品 电子计算机及其设备等的制造与销售 电视机制造;家用电器销售 修理;计算机软硬件及外围设备制造 销售;通信设备制造 销售 修理;输配电及控制设备制造;电子元器件批发 制造 销售;新能源汽车换电设施销售;汽车零部件及配件制造;智能输配电及控制设备销售;机动车充电销售;分布式交流充电桩销售;集中式快速充电站;软件开发;信息技术咨询服务;物联网技术研发 应用服务;智能车载设备制造;物联网设备制造 销售;信息系统集成服务;安防设备销售;其他电子器件制造;金属材料销售;有色金属合金销售;金属矿石销售;货物进出口,2,000718,苏宁环球,房地产业,annual_same_industry,2,0.4688951330757988,房地产开发 凭资质经营 等 房地产开发 凭资质经营 ;投资建设城市基础设施 投资教育及相关产业 投资开发高新技术项目;建材生产 凭环保许可生产 ;进出口贸易 需专项审批除外 ;酒店管理;经济信息咨询服务;黄金等贵金属矿投资;有色金属 含稀有金属及稀土金属 矿投资;电力投资;煤炭和石油化工产品的投资 ,,,
000909,ST 数源,房地产业,数字视音频产品 电子计算机及其设备等的制造与销售 电视机制造;家用电器销售 修理;计算机软硬件及外围设备制造 销售;通信设备制造 销售 修理;输配电及控制设备制造;电子元器件批发 制造 销售;新能源汽车换电设施销售;汽车零部件及配件制造;智能输配电及控制设备销售;机动车充电销售;分布式交流充电桩销售;集中式快速充电站;软件开发;信息技术咨询服务;物联网技术研发 应用服务;智能车载设备制造;物联网设备制造 销售;信息系统集成服务;安防设备销售;其他电子器件制造;金属材料销售;有色金属合金销售;金属矿石销售;货物进出口,3,000926,福星股份,房地产业,annual_same_industry,3,0.4678861002785993,钢丝绳 钢丝系列产品等的生产和销售 房地产开发与销售以及金属制品的研发 生产与销售 ,,,
000909,ST 数源,房地产业,数字视音频产品 电子计算机及其设备等的制造与销售 电视机制造;家用电器销售 修理;计算机软硬件及外围设备制造 销售;通信设备制造 销售 修理;输配电及控制设备制造;电子元器件批发 制造 销售;新能源汽车换电设施销售;汽车零部件及配件制造;智能输配电及控制设备销售;机动车充电销售;分布式交流充电桩销售;集中式快速充电站;软件开发;信息技术咨询服务;物联网技术研发 应用服务;智能车载设备制造;物联网设备制造 销售;信息系统集成服务;安防设备销售;其他电子器件制造;金属材料销售;有色金属合金销售;金属矿石销售;货物进出口,4,000965,天保基建,房地产业,annual_same_industry,4,0.4673933674995666,主营业务主要从事房地产开发 基础设施开发建设 经营;以自有资金对房地产进行投资;商品房销售;房地产中介服务;自有房屋租赁;物业管理;工程项目管理服务 依法须经批准的项目经相关部门批准后方可开展经营活动 ,,,
000909,ST 数源,房地产业,数字视音频产品 电子计算机及其设备等的制造与销售 电视机制造;家用电器销售 修理;计算机软硬件及外围设备制造 销售;通信设备制造 销售 修理;输配电及控制设备制造;电子元器件批发 制造 销售;新能源汽车换电设施销售;汽车零部件及配件制造;智能输配电及控制设备销售;机动车充电销售;分布式交流充电桩销售;集中式快速充电站;软件开发;信息技术咨询服务;物联网技术研发 应用服务;智能车载设备制造;物联网设备制造 销售;信息系统集成服务;安防设备销售;其他电子器件制造;金属材料销售;有色金属合金销售;金属矿石销售;货物进出口,5,000036,华联控股,房地产业,annual_same_industry,5,0.4659538741951454,综合性房地产开发及运营 投资兴办实业 具体项目另行申报 ;国内商业 物资供销业 不含专营 专控 专卖商品 ;在具有合法土地使用权的地块上从事房地产开发 经营;自有物业管理;房地产经纪 不含限制项目 ,,,
000909,ST 数源,房地产业,数字视音频产品 电子计算机及其设备等的制造与销售 电视机制造;家用电器销售 修理;计算机软硬件及外围设备制造 销售;通信设备制造 销售 修理;输配电及控制设备制造;电子元器件批发 制造 销售;新能源汽车换电设施销售;汽车零部件及配件制造;智能输配电及控制设备销售;机动车充电销售;分布式交流充电桩销售;集中式快速充电站;软件开发;信息技术咨询服务;物联网技术研发 应用服务;智能车载设备制造;物联网设备制造 销售;信息系统集成服务;安防设备销售;其他电子器件制造;金属材料销售;有色金属合金销售;金属矿石销售;货物进出口,6,000029,深深房A,房地产业,annual_same_industry,6,0.4636356727767051,房地产及物业管理 房地产开发及商品房销售 物业租赁及管理 商品零售及贸易 酒店业务 设备安装及维修 建筑 室内装修等业务 ,,,
000909,ST 数源,房地产业,数字视音频产品 电子计算机及其设备等的制造与销售 电视机制造;家用电器销售 修理;计算机软硬件及外围设备制造 销售;通信设备制造 销售 修理;输配电及控制设备制造;电子元器件批发 制造 销售;新能源汽车换电设施销售;汽车零部件及配件制造;智能输配电及控制设备销售;机动车充电销售;分布式交流充电桩销售;集中式快速充电站;软件开发;信息技术咨询服务;物联网技术研发 应用服务;智能车载设备制造;物联网设备制造 销售;信息系统集成服务;安防设备销售;其他电子器件制造;金属材料销售;有色金属合金销售;金属矿石销售;货物进出口,7,002305,南国置业,房地产业,annual_same_industry,7,0.4613768458005906,以商业地产为引导的综合性物业开发 许可项目 房地产开发经营;建设工程施工;建设工程设计 依法须经批准的项目经相关部门批准后方可开展经营活动具体经营项目以相关部门批准文件或许可证件为准 一般项目 非居住房地产租赁;物业管理;新型建筑材料制造 不含危险化学品 ;建筑材料销售;建筑装饰材料销售;园林绿化工程施工;以自有资金从事投资活动;住房租赁 除依法须经批准的项目外凭营业执照依法自主开展经营活动 ,,,
000909,ST 数源,房地产业,数字视音频产品 电子计算机及其设备等的制造与销售 电视机制造;家用电器销售 修理;计算机软硬件及外围设备制造 销售;通信设备制造 销售 修理;输配电及控制设备制造;电子元器件批发 制造 销售;新能源汽车换电设施销售;汽车零部件及配件制造;智能输配电及控制设备销售;机动车充电销售;分布式交流充电桩销售;集中式快速充电站;软件开发;信息技术咨询服务;物联网技术研发 应用服务;智能车载设备制造;物联网设备制造 销售;信息系统集成服务;安防设备销售;其他电子器件制造;金属材料销售;有色金属合金销售;金属矿石销售;货物进出口,8,000573,粤宏远A,房地产业,annual_same_industry,8,0.4603296389926478,房地产 开发经营工业区房地产开发开办外引内联企业及其咨询 洽谈业务;生产经营高科技产品 五金 交电 建筑装饰材技术咨询;水电安装及维修;建筑机电安装工程;代收缴水电费服务;原煤开采 另设分支机构经营 ;危险废 物经营货物进出口;技术进出口;再生资源回收 除生产性废旧金属 ;再生资源销售;再生资源加工;有色金属压延加工;有色金属合金制造;有色金属合金销售;电池销售;塑料制品销售;机械设备租赁;非居住房地产租赁;土地使用权租赁 ,,,
000909,ST 数源,房地产业,数字视音频产品 电子计算机及其设备等的制造与销售 电视机制造;家用电器销售 修理;计算机软硬件及外围设备制造 销售;通信设备制造 销售 修理;输配电及控制设备制造;电子元器件批发 制造 销售;新能源汽车换电设施销售;汽车零部件及配件制造;智能输配电及控制设备销售;机动车充电销售;分布式交流充电桩销售;集中式快速充电站;软件开发;信息技术咨询服务;物联网技术研发 应用服务;智能车载设备制造;物联网设备制造 销售;信息系统集成服务;安防设备销售;其他电子器件制造;金属材料销售;有色金属合金销售;金属矿石销售;货物进出口,9,000668,荣丰控股,房地产业,annual_same_industry,9,0.4592704241412734,房地产开发经营 商品房销售 租赁 房地产开发及商品房销售 物业管理等 ,,,
